publisher	self_published	Count
Tuberkuloosin vastustamisyhdistys	NA	   1
Ålands nykterhetsförbund	NA	   1
Veljekset Åström	FALSE	   1
Kansainvälinen T. ja L. Yhdistys-kustannustoimisto	NA	   1
Finska tjänarinneförbundet	FALSE	   1
FSJ:s verkstäders arbetarförening	NA	   1
Malén, Anton Fredrik	 TRUE	   1
Suomen terveydenhoito-yhdistys	NA	   1
Tampereen Naisyhdistys	NA	   1
Pyhimmän hallitsevainen synoodi	FALSE	   1
Snellman, A H (1864-1924)	 TRUE	   1
Helin ja K	FALSE	   1
Ingman, Lauri (1868-1934)	 TRUE	   1
Nikolaistads folkbibliotek	NA	   1
Neovius, Otto	 TRUE	   1
Löfman, O W	 TRUE	   1
Lindebergin kirjakauppa	FALSE	   1
Waasan kp.-osake	FALSE	   1
Suomen kettuterrieriyhdistys	NA	   1
Tammelin, Edv	 TRUE	   1
Bokhandelstidning för Finland	NA	   1
Finlands svenska emigrationsförening	NA	   1
Suomen kauppamatkustajayhdistys	NA	   1
Lyytinen, M	 TRUE	   1
Suomal. kirjallis. seuran Kirjapaino	FALSE	   1
E.A. Majlund	FALSE	   1
Ekonomiska samfundet i Finland	NA	   1
Kauhavan nuorisoseura	NA	   1
Keski-Savon kansanopisto-seura	NA	   1
Turun lehden Kirjapaino	NA	   1
Suomen rakuunarykmentti	NA	   1
Lohipoika, Eetu	 TRUE	   1
Tammisaari	NA	   1
Suomalainen teolooginen kirjallisuuden seura	FALSE	   1
P. Ahlgrén	FALSE	   1
E. Hbg ja K	FALSE	   1
Juho Tyyskä	NA	   1
Kejserliga senaten, justeringskommissionen	NA	   1
Finansexpeditionen	FALSE	   1
Nurminen, K J	 TRUE	   1
Henkivakuutusosakeyhtiö Suomi	FALSE	   1
Kaupunkilähetys	FALSE	   1
C.E. Bck	NA	   1
Varsinais-Suomen pienten maanv. seura	FALSE	   1
G.E. Ekblom	FALSE	   1
Simonen, Mikko	 TRUE	   1
Viipurin uusi kp.- ja sanomal.	FALSE	   1
Bensow	NA	   1
Yhdistys lastenhoidon edistämiseksi	NA	   1
Schwartzberg, Henrik	 TRUE	   1
Söndagskolebladet	FALSE	   1
Kansakirjasto	FALSE	   1
Finsk farmaceutisk tidskrift	FALSE	   1
Hårdh, Rafael	 TRUE	   1
W. K	FALSE	   1
D.K. Wyyryläinen	NA	   1
K.A. Wickstedt	NA	   1
Roslöf, Karl Gustaf	 TRUE	   1
Viipurin suomalainen klassillinen lyseo	NA	   1
Lindholm, F K E	 TRUE	   1
 ja Kirjapaino-osakeyhtiö Sampo	FALSE	   1
A. Lilius	FALSE	   1
Honkanen, David Gustaf	 TRUE	   1
A. Kaustell	FALSE	   1
Raumo boktryckeri-aktiebolag	FALSE	   1
Hollming, Frans Victor	 TRUE	   1
G. Svahn	NA	   1
Göschen, Georg Joachim	FALSE	   1
Pluchart, Alexander	FALSE	   1
Steffenhagen, Johann Friedrich ja poika	FALSE	   1
Imprimé chez le directeur Pierre Sohm	FALSE	   1
Tryckt af directeuren & Coongl. fält-boktryckaren Peter Sohm	FALSE	   1
Simelius, Johan	NA	   1
Bruzelius, Emanuel	NA	   1
Ex officina Frenckelliana	NA	   1
Kungliga Finska Hushållningssällskapet	FALSE	   1
G.A. Finne	NA	   1
Kuopion Puutarhayhdistys	FALSE	   1
A. Palander	FALSE	   1
Päivärinta, Jaakko Haniel (1847-1902)	 TRUE	   1
Länsi-suom. osakunta	NA	   1
J.E. Pietiläinen	NA	   1
August Nordström	FALSE	   1
Wiipurin nuorison raittiusseura	NA	   1
R. Drockila	FALSE	   1
Kurkela, Taneli	 TRUE	   1
A. Kronman	FALSE	   1
Kaitila, Wilhelm	 TRUE	   1
Kastegrén	FALSE	   1
Järvinen, K V	 TRUE	   1
WS	FALSE	   1
Tampereen Kirjapainajainyhdistys	NA	   1
Uudenkaupungin kp.-osake	FALSE	   1
Tepukka, 	 TRUE	   1
Haminan kaupunginkirjasto	NA	   1
Björneborgs folkbibliotek	NA	   1
Kronoborgs landtbruksinstitut	FALSE	   1
Finlands natur & folk	FALSE	   1
Föreningen för Finlands kyrkohistoria	FALSE	   1
Joh. Castrén	FALSE	   1
Närpiön kunta	NA	   1
Nylands Hippos	NA	   1
Suomen Hippos	NA	   1
Helsingin kaupunginkirjasto	NA	   1
Hannula, Edvard (1859-1931)	 TRUE	   1
P.W. Hannikainen	FALSE	   1
Hainari, K	 TRUE	   1
Finska delegationen vid Ryska exportkammaren	NA	   1
Janhunen, August	 TRUE	   1
Joensuun kp.-osake	FALSE	   1
F.W. Nieminen	FALSE	   1
Société de littérature suédois de Finlande	FALSE	   1
K. H. - J. F	FALSE	   1
Jantusen paperikauppa, jakaja	FALSE	   1
Uusi kp.-osake	FALSE	   1
Nya svenska samskolan i Helsingfors	FALSE	   1
Koivunen, Kustaa	 TRUE	   1
Sim. per	FALSE	   1
J.V. Laurén	NA	   1
Wasa Nyheters tryckeri	NA	   1
P. Warén	FALSE	   1
Finska grafiska industrins arbetsgivareförbund	NA	   1
Helle, Juhana Augustinus	 TRUE	   1
Kihlberg, Carl	 TRUE	   1
Helsingfors stads Epidemisjukhus	NA	   1
Rauman kirjap.-osake	NA	   1
Schlüterin kirjakauppa	NA	   1
Finska literatur sällskapet	FALSE	   1
Gummerus, Julius Immanuel	 TRUE	   1
Handelsföreningen i Björneborg	NA	   1
Barnbördshuset i Tammerfors	NA	   1
Privata barnbördshuset i Jakobstad	NA	   1
Bore shipowners	NA	   1
C.E. Junioravdelningen i Åbo	NA	   1
Karhu, Antti (1844-1926)	 TRUE	   1
Folkhögskolans i Kronoby Elevförbund	NA	   1
W. Jahnsson	NA	   1
O.R. Gauffin	NA	   1
K. Utriainen	NA	   1
T. Nordlund	NA	   1
Ikonen, Karl Leander	 TRUE	   1
Heikel, Fredrik Hjalmar Jalmari	 TRUE	   1
Tekniska Högskolan	NA	   1
Nikolaistad	NA	   1
Axel. R. Spoof	FALSE	   1
Laatokka	FALSE	   1
Blomberg, Karl Evert	 TRUE	   1
H. Festén	FALSE	   1
Työmies Hälli	FALSE	   1
Oskar Blomqvist	FALSE	   1
Wirolahden ja Miehikkälän kansanopisto-yhdistys	NA	   1
Mikkelin sanomain Kirjapaino	FALSE	   1
Åbo Tidningen kp.-osake	FALSE	   1
Regnér	FALSE	   1
Wikander, C W	 TRUE	   1
Koronen, J	 TRUE	   1
Suomen maalarien liitto	NA	   1
Vierimaa, Juho Eemil	 TRUE	   1
Ulosantaja	FALSE	   1
Kotkan suomalainen sanomalehti-osake	FALSE	   1
Wiborgska afdelningen	NA	   1
Helsingfors arbetareförening	NA	   1
Ura, 	 TRUE	   1
Emil Wesanderin kirjakauppa	FALSE	   1
Wegelius, Uno	 TRUE	   1
Nuorten miesten krist. yhdistys	FALSE	   1
K.G. Holm	FALSE	   1
Krist. naisyhdistys	NA	   1
P. A:n ja N. B	FALSE	   1
Waljakka	FALSE	   1
Osake Hämäläisen kp	FALSE	   1
Blom	FALSE	   1
Nesslin ja Helin	FALSE	   1
 ja kp.-osakeyhtiö Sampo	FALSE	   1
Weini & Göös	FALSE	   1
R-m-n, 	 TRUE	   1
Aurén, P W (1826-1896)	 TRUE	   1
Kemin pitäjä	NA	   1
Wiborgs lokalafdelning af Wiborgs läns folkhögskolesällskap	FALSE	   1
Handelsföreningen i Brahestad	NA	   1
Tukkukaupan keskusliitto	NA	   1
L. Enroth	NA	   1
Clouberg ja K. kirjakauppa	FALSE	   1
Baptistsamfundets svenska konferens	NA	   1
Suomen kauppavaltuuskunnan keskusvaliokunta	NA	   1
östman, J O	 TRUE	   1
örling, E W	 TRUE	   1
ålander, K J	 TRUE	   1
Wasa läns landtbruksällskap	NA	   1
Wänttinen, Ernest	 TRUE	   1
E. R.K.N. Valkonauha	NA	   1
F.S.J:s Mekaniska värkstäders arbetarföreningen	NA	   1
Ronelius	FALSE	   1
Viljami, 	 TRUE	   1
Suomen tullivirkamiesliitto	NA	   1
Jakob	NA	   1
K. E: Holm	FALSE	   1
Suomen laivanpäällystöliitto	NA	   1
Suomen kuljettaja- ja lämmittäjäyhdistys	NA	   1
Finlands svenska ungdomsförbund	NA	   1
Wasabladet	FALSE	   1
Virolahden säästöpankki	NA	   1
O. Kaipainen	FALSE	   1
Suupohjan Kaiun Kirjapaino	NA	   1
Uno v. Knorringin lähetyslaitos	FALSE	   1
K. Lönnqvist	FALSE	   1
Söderhjelm & Thesleff	NA	   1
Suomen maamittariyhdistys	FALSE	   1
Tuori, Juho	 TRUE	   1
Kalle Sola	NA	   1
Gymnastikföreningen för fruntimmer i Helsingfors	NA	   1
Kimito kommun	NA	   1
Helsinge kommun	NA	   1
Ellen Nervander	FALSE	   1
Dragsfjärd kommun	NA	   1
Käkisalmen Kirjapaino	NA	   1
Telén ja kumpp	FALSE	   1
Bonsdorff, Karl Richard	 TRUE	   1
Urkio, Kustaa	 TRUE	   1
Boehm, Emil	 TRUE	   1
Otto Andersinin kirjakauppa	FALSE	   1
Karjalan Kirjakauppa ja Kust	FALSE	   1
Sällskapets pro fauna et flora fennica	FALSE	   1
Teosofinen yhdistys	FALSE	   1
Bergström, C J	 TRUE	   1
Axel Paul	NA	   1
Obstetrisk-gynäkologiska kliniken	FALSE	   1
Schlüterin kirjakauppa, jakaja	FALSE	   1
Soini, Lauri (1875-1919)	 TRUE	   1
Sundvall	FALSE	   1
Uudenkaupungin sanomalehti-osake	FALSE	   1
Toini Strengin kirja- ja paperikauppa	NA	   1
Suomal. Lut. Kustannusliikkeen Kirjapainossa	NA	   1
Helsingin N.M.K.Y	NA	   1
Helsingin NMKY	NA	   1
Simo, M	 TRUE	   1
Kyläkirjaston kuvalehden B-sarjan toimitus	FALSE	   1
K.B. Boströmin Kirjapaino	NA	   1
Auer, Axel	 TRUE	   1
Punkalaitumen maamiesseura	FALSE	   1
Murros ja Riippa	FALSE	   1
U.W. Telen ja K	FALSE	   1
E.W. Telén ja K	FALSE	   1
Matti Mikkonen	FALSE	   1
C.H. Hirschberg	NA	   1
Sibelius, Chr	 TRUE	   1
Bäckman'in Kirjapaino	FALSE	   1
F.O. Lampola	FALSE	   1
Wasa evangeliska sällskap	FALSE	   1
Åbo Fruntimmers-bibelföreningen	FALSE	   1
Seppelin, Juho	 TRUE	   1
Viipurin Evangeliska-lut. nuorisoyhdistys	FALSE	   1
Uudenkaupungin sanomalehti- ja Kirjapaino-osake	NA	   1
G.L. Grönlund 	FALSE	   1
T-n, A	 TRUE	   1
Onni Corander 	FALSE	   1
Jukola, Jussi	 TRUE	   1
M.N. Kasanskij	NA	   1
Helsingfors vattenverk	FALSE	   1
John Wiley & Sons	FALSE	   1
A. Lempinen	FALSE	   1
Waasan eläinsuojelus-yhdistys	NA	   1
Schwindt, Blenda	 TRUE	   1
Suomen vankeinhoitohallitus	NA	   1
Julius Rodziewicz	FALSE	   1
Suomen rautatiehallitus	NA	   1
J. & Co Höglund	FALSE	   1
Jac Ahrengren	NA	   1
A.B. Varias boktryckeri	NA	   1
Åbo tidning'in kp.-osake	NA	   1
Tentelevin kemiallinen tehdas	FALSE	   1
Saviola, J	 TRUE	   1
Viipurin nuorisoseurat	NA	   1
Kaarle Halme ja K	FALSE	   1
Österman ja Sola	FALSE	   1
Isojoen raittiusseura	NA	   1
Tiedemann ja kumpp	NA	   1
C.A. Furstenborg 	FALSE	   1
Biet-lehden toimitus	NA	   1
Wiegandt und Grieben	FALSE	   1
Svenska Österbottens ungdomsförbund	NA	   1
Stenberg, Herman	 TRUE	   1
V. Spångberg	FALSE	   1
Tipografíâ staba finlândskago voennago okruga	NA	   1
Matti Lindström	NA	   1
Suomen työväen puoluehallinto	NA	   1
Svenska klubben i Helsingfors	NA	   1
Räisänen, J W	 TRUE	   1
Rosenqvist, G G (1855-1931)	 TRUE	   1
Niilo Liakka	FALSE	   1
Ruin, Waldemar	 TRUE	   1
U. von Knorringin lähetyslaitos	FALSE	   1
Kejserliga finska hushållssällskapet	NA	   1
Svenska folkpartiet i östra Helsingfors	NA	   1
Alexanders universitet	NA	   1
K.F. Hushållningssällskapet	NA	   1
Sång- & musikfest	NA	   1
Studenternas Kristliga Förening	NA	   1
Voitto lankeaa suurlakkorahastoon	FALSE	   1
E. Silcke	FALSE	   1
Richter, Frans Evert	 TRUE	   1
Richter, E F	 TRUE	   1
O. Kilpinen	NA	   1
Renfors, Eskil	 TRUE	   1
Sjukhemmet i Helsingfors	NA	   1
Viktor Pietkiewicz	NA	   1
Flinck, Johan August	 TRUE	   1
Petterson, Gustaf	 TRUE	   1
Renfors, Agnes	 TRUE	   1
Nystads kommunalförvaltning	NA	   1
J.O. Östman	NA	   1
G. Th. Jacob & Co	NA	   1
Pennanen, Niilo	 TRUE	   1
Oskari Lähteenmäki	FALSE	   1
Pennanen, Kalle	 TRUE	   1
Raittius-yhdistys Taisto	NA	   1
Suomen sahateollisuusmiesten yhdistys	NA	   1
Borgå missionsbokhandel	FALSE	   1
T. F. R	FALSE	   1
'Vähäväkisten osuusliike	NA	   1
Palander, Gunnar	 TRUE	   1
Paasikivi, J K	 TRUE	   1
Paananen, Wäinö	 TRUE	   1
Nuorten naisten kristillisten yhdistysten liitto	NA	   1
Porin Raittiusliitto	NA	   1
Porin lyseo	NA	   1
Uusi Kansan-Kirjapaino	NA	   1
Pohjala, Lauri	 TRUE	   1
Tampereen musikaalinen seura	FALSE	   1
Daniel Nyblin	NA	   1
Pohjois-Karjalan osuusmeijeriliitto	NA	   1
Sanomal.- ja kp. 	NA	   1
Waatturin toimitus	FALSE	   1
Kokouksen toimikunta	NA	   1
A. Sixtus Lindholm	NA	   1
Kp.-osake	NA	   1
Suomalaisen puolueen piiritoimikunta	NA	   1
Ylioppilaiden yhteinen kansanvalistuskomitea	NA	   1
Kanninen, Volmari	 TRUE	   1
Nuorsuomalaiset Pohjalaiset	NA	   1
Evankeelis- Luterilainen Nuorukais- Yhdistys	NA	   1
Walter Nordlund	NA	   1
Kallio, O A	 TRUE	   1
Kallio, Hemmo	 TRUE	   1
Helsingin läkki-, pelti- ja vaskiseppien yhdistys	FALSE	   1
C. G. L	FALSE	   1
Isak Nevasaari	NA	   1
Finska skolläraremötet	NA	   1
Helsingfors handelsförening	NA	   1
Suomen matkailija-yhdistys	FALSE	   1
Suomen kustannusyhdistys	NA	   1
Voimistelu- ja urheiluseura Ponnistus	NA	   1
Wiipurin eläinsuojelusyhdistys	NA	   1
Föreningen Svenska folkskolans vänners	NA	   1
Finlands statskontor	NA	   1
Finska statjernvägarne	NA	   1
Finska Forstförenignen	FALSE	   1
Mäntän nuorisoseura	NA	   1
O. Wikman	FALSE	   1
K. Sederholm	FALSE	   1
Axel Stenforss	NA	   1
G. E. J. ja K	FALSE	   1
Idän uutisten Kirjapaino	NA	   1
Hämeenlinnan terveydenhoitolautakunta	FALSE	   1
Svenska landsmålsföreningen i Helsingfors	NA	   1
Lyytikäinen, Kosti	 TRUE	   1
The Finnish Tourist Association	NA	   1
Erland Villehad Gyllenbögel	FALSE	   1
G.E. Liljeström	FALSE	   1
Tampereen kaupungin Talonomistajainyhdistys	NA	   1
Rob. Salzenstein	NA	   1
Frans Sjöberg	NA	   1
Diakonisshuset i Helsingfors	NA	   1
J. Ponsimaa	FALSE	   1
J.E. Liljeroos	FALSE	   1
E.W. Örling	FALSE	   1
Filosofinen tiedekunta	NA	   1
Lindman, Karl F	 TRUE	   1
A. Karén	FALSE	   1
Vihtori Simonen	FALSE	   1
Suur-Savon nuorisoseura	NA	   1
Suur-Savon nuorisoseurojen keskusseura	NA	   1
Gustaf Stenvik	FALSE	   1
Ljungberg, Eva (1850-1919)	 TRUE	   1
Järveläinen, T	 TRUE	   1
Lilius, F O	 TRUE	   1
Fiskeriföreningen	FALSE	   1
Leppänen, Pekka	 TRUE	   1
Viipurin suomalaisen reaalilyseon toverikunta	NA	   1
Ur naturen	FALSE	   1
Merenkulkuhallitus	NA	   1
Lehtonen, Matti	 TRUE	   1
Peltomiehen toimitus	FALSE	   1
Lehtinen, Arvi	 TRUE	   1
Kotkan suomalainen sanomalehti	FALSE	   1
Lankinen, J	 TRUE	   1
W. luhterilais-evank. nuorisoyhdistyksen lähetti J. T	NA	   1
Suomen rauhanliitto	NA	   1
Paul Dettman	FALSE	   1
Jul. Gjellerup	FALSE	   1
Åbo teater	FALSE	   1
Gygnæi galleri	NA	   1
F. Vet. Soc	FALSE	   1
Finlands exportförening	FALSE	   1
Lounais-Karjalan kansanopisto	NA	   1
Öfversattarinnan	FALSE	   1
Kuula, Matti	 TRUE	   1
A.G. Wäänänen	FALSE	   1
Tampereen ja sen ympäristön työväen agitatsioonikomitea	FALSE	   1
Antti Mikkola	NA	   1
Vestankvarn landtmanna- & husmoderskola	NA	   1
Småbrukarskolan i Östra Nyland	NA	   1
Åggelby svenska samskola	NA	   1
Mellersta Österbottens vandrande folkhögskola	NA	   1
Folkhögskolan Breidablick	NA	   1
Åbo svenskspråkiga arbetarinstitut	NA	   1
Wilho Reiman	NA	   1
Suomen postisäästöpankkihallitus	NA	   1
J.K. Kari	NA	   1
Realläroverket för gossar & flickor i Uleåborg	NA	   1
Reallyceum i Uleåborg	NA	   1
Cotta'sche Buchhandlung	FALSE	   1
Handelsskolan i Uleåborg	NA	   1
Realläroverket i Mariehamn	NA	   1
Privata svenska reallyceum för gossar och flickor i Kuopio	NA	   1
Pyhän Johanneksen seura	NA	   1
Svenska lyceet i Helsingfors	NA	   1
Turun puuseppäin-, sorvarein- ja kuvanveistäjäin-ammattiyhdistys	NA	   1
Koskinen, Heikki	 TRUE	   1
J. Kosk	NA	   1
Suomen evank. luth. nuorisoyhdistys	NA	   1
Lägre handtverksskolan i Helsingfors	NA	   1
Handelsinstitutet i Helsingfors	NA	   1
Tampereen nuorisoseura	NA	   1
Fröken Forsmans svenska flickskola i Helsingfors	NA	   1
Deutsche Elementarschule zu Helsingfors	NA	   1
Geografiska förneningen	FALSE	   1
Stillersche Hofbuchhandlung	FALSE	   1
Jännes, Juho	 TRUE	   1
Kokkinen, Severin	 TRUE	   1
Raittiusyhdistys Koitto	NA	   1
Sjömansmissionssällkapet	FALSE	   1
Jyväskylä kyrka	NA	   1
K.L. Kivekäs	FALSE	   1
Hilja Haahti	FALSE	   1
Kivekäs, F E	 TRUE	   1
Suomen Kirvesmies-ammattiyhdistys	NA	   1
Kilpinen, Oskari	 TRUE	   1
Kiiveri, A	 TRUE	   1
Hilja Kronqvist	NA	   1
V. Lundelin	NA	   1
Uusi Kansankp	NA	   1
I. Marcus boktr	NA	   1
Sentr.-kp	NA	   1
Limingan Nuorisoseura	FALSE	   1
K.F. Wirtanen	FALSE	   1
Osuuskauppakomitea	NA	   1
Veljekset Palmgrén	NA	   1
H.E. Svahn'in kp	NA	   1
Karjalainen, Kasper	 TRUE	   1
Länsisuomalaiset ylioppilaat	NA	   1
Mikkelin Sanomain kp	FALSE	   1
Suom. Kansalliskp	NA	   1
Kansataloudellinen yhdistys	NA	   1
Suomen satamatyöntekijät	NA	   1
Suomen räätäliyhdistys	NA	   1
Emil Finnroth	NA	   1
Akateemisten vapaaehtoisten lähetysliitto	FALSE	   1
Skandinavilainen merimieskoti Lontoossa	FALSE	   1
Johansson, Erik (1867-1944)	 TRUE	   1
A.W. Kaskinen	FALSE	   1
Suomen evank.- yhdistys	FALSE	   1
A. Liljeström	FALSE	   1
Suomen rauta- ja metallityöntekijät	NA	   1
Idän suomalainen raittius yhdistys	NA	   1
Otto F. Kinos	NA	   1
H.V. Marjamaan kp	NA	   1
C.A. Heinze'n Kirjapaino	FALSE	   1
Jusélius, Emil	 TRUE	   1
Juvelius, Valter H	 TRUE	   1
Jungell, Felix	 TRUE	   1
Joensuun eläinsuojeluyhdistys	FALSE	   1
Isokuortti, I	 TRUE	   1
Savonlinnan hiippakunta	NA	   1
Kp.- ja sanomal.	NA	   1
Tre fattiga studenter	NA	   1
Tampereen uutisten	NA	   1
Jyväskylän lyseon toverikunta	NA	   1
Ilenius, Taavi	 TRUE	   1
Helsingin nuorisoseura	NA	   1
Suomen nuorten miesten kristillisten yhdistysten liitto	NA	   1
Hämeenlinnan V. P. K	FALSE	   1
Valpas, Edvard	 TRUE	   1
Häggman, Ossian	 TRUE	   1
Maanviljelys- ja talousseurain sihteerit	NA	   1
Suomen viides yleinen kirkolliskokous	FALSE	   1
Haminan raittiusyhdistys	NA	   1
Suomen kaunokirjailijaliitto	NA	   1
Suomen leipurin- ja konditorin-ammatin harjoittajat	NA	   1
Suomen leipurin- ja konditorin-ammatin työnantajat	NA	   1
Hakulinen, Heleena Sofia	 TRUE	   1
Hovilainen, Johan	 TRUE	   1
A.E. Sundberg	FALSE	   1
E. Moilanen	NA	   1
Suomen kivityöntekijät	NA	   1
Grönvall, Alfred Julius	 TRUE	   1
Suomen kauppa-apulaisyhdistys	NA	   1
Gröndahl, Hugo Walentin	 TRUE	   1
Helsingin Epworth-liitto 'Rauha	NA	   1
Gröhn, H G	 TRUE	   1
Gröhn, E	 TRUE	   1
Kauppias J. Kerminen	NA	   1
E. Wirkin kp	NA	   1
Edistysseura	NA	   1
Etelä-Suomi	NA	   1
Fredriksbergin työväenyhdistys	NA	   1
Tampereen evank.- luth. nuorukais-yhdistys	NA	   1
Vapaamielisten ylioppilaiden raittiusliitto	NA	   1
S.S. Nuorisoliiton Turun osasto	NA	   1
Nuorisoyhdistys Vasama	NA	   1
Evangeliska Tryckeriets förlag	FALSE	   1
Yhdistys Siipikarjanhoidon ystävät Turussa	NA	   1
Johansson, Walter (1884-1936)	 TRUE	   1
Jokinen, Hofrat T E	 TRUE	   1
Salems sjömanskyrkas förlag	FALSE	   1
Jansson, E	 TRUE	   1
S. Lagerstam	FALSE	   1
O. Wennberg	FALSE	   1
Suomen tuberkuloosin vastustamisyhdistys	NA	   1
Suomen tuberkulosin vastustamisyhdistys	NA	   1
Turun läänin etel. vaalipiiri	NA	   1
Turun lehden toimitus	NA	   1
Janson, Georg F	 TRUE	   1
Uudenmaan vaalipiiri	NA	   1
G.A. Koskinen ja kumpp	FALSE	   1
Otto Hendel	FALSE	   1
Brødrene Salmonsen	FALSE	   1
Iversen, Felix	 TRUE	   1
Hufvudstadbladet	FALSE	   1
Gröönroos ja K	FALSE	   1
Suomen sähkötyöntekijäinliitto	NA	   1
Suomen sähkötyöntekijät	NA	   1
Tampereen työläisnaisten agitatsionikomitea	NA	   1
Ingberg, Elin	 TRUE	   1
Forsman, Kaarlo Yrjö	 TRUE	   1
Hipposyhdistys	FALSE	   1
Forsman, Anton Oskar	 TRUE	   1
Yhdistys siipikarjahoidon ystävät	FALSE	   1
K. Palmros	NA	   1
Utgifv	NA	   1
Helsingfors utskänkningsaktiebolag	NA	   1
Suomen urheiluliitto	NA	   1
Kp.-'Kotka	NA	   1
Axel Rindell	FALSE	   1
Postisäästöpankki	NA	   1
Svenska lyceets i Uleåborg konvent	NA	   1
Keisarillisen Suomen talousseura	NA	   1
H. Simonis Empis	FALSE	   1
A. Wuorinen	FALSE	   1
Emil Suvainto	FALSE	   1
Kokkolan Kirjapaino	FALSE	   1
Suomen foxterrieriklubi	NA	   1
Luukkonen	FALSE	   1
Privata svenska fruntimmersskolan i Borgå	NA	   1
Suomen sahanomistaja-yhdistyksen maanviljelysjohtokunta	FALSE	   1
Joensuun W. P. K	FALSE	   1
Elowaara, Ernst Wilhelm	 TRUE	   1
Helsingin V. P. K	FALSE	   1
Suomen Panimoteollisuus Yhdistys	NA	   1
Eerola, Albert	 TRUE	   1
Savonlinnan tyttökoulu	NA	   1
Edlund, G W (1829-1907)	 TRUE	   1
Kalevan Kirjapaino	FALSE	   1
Suomalainen naisliitto	NA	   1
Spiritistin toimitus	NA	   1
Dufva, Uno Henrik Berndt	 TRUE	   1
Sos.dem. eduskuntaryhmän lentokirjakomitea	NA	   1
Viipurin läänin läntisen vaalipiirin sosialidemokratinen järjestö	NA	   1
Porin maanviljelysseura	NA	   1
Sampo-seura	NA	   1
Emil Österman	NA	   1
Alfred Lagerbomin jaett	FALSE	   1
Clopatt, Arthur Rudolf	 TRUE	   1
Helsingin Sentr. Kirjapaino	FALSE	   1
Bremer, Nestor Maximilian	 TRUE	   1
Kvinnosaksförbund i Finland	NA	   1
Brax, Kaarle Emil	 TRUE	   1
Brander, Arthur Harald	 TRUE	   1
Immonen, Lauri	 TRUE	   1
Borg, Väinö Gabriel	 TRUE	   1
Ilvonen, Eero	 TRUE	   1
A.B. Novella	NA	   1
-k, -s	 TRUE	   1
Hämeenläänin metsästysseura	FALSE	   1
A.G. Väänäsen kp	FALSE	   1
Review of Reviews Office	FALSE	   1
Nordiske Förlag	FALSE	   1
Bröderna Palmgren	NA	   1
Alb. Gammermeyers Boghandel	FALSE	   1
C. Bertelsmann	FALSE	   1
Hälsovännens expedition 	FALSE	   1
Idman, Karl Gustaf	 TRUE	   1
Idman, Gösta	 TRUE	   1
Fruntimmersbibelföreningen i Åbo	NA	   1
Institut für innere und gerichtliche Tiermedizin	FALSE	   1
G. Rosenberg	NA	   1
Hämeen Voima	NA	   1
Heinrichs, Alfred	 TRUE	   1
I. Lindblad	NA	   1
P. Nikolay	FALSE	   1
Hästafvelsföreningen Nylands Hippos	FALSE	   1
Georg Bondi	FALSE	   1
Hämäläinen, J	 TRUE	   1
J. Oksanen	FALSE	   1
R. Friese	FALSE	   1
Hällström, A J	 TRUE	   1
Georg	FALSE	   1
Jyväskylän teknillinen yhdistys	FALSE	   1
Ny jaktklubben	NA	   1
Tidningen Åland	NA	   1
S. Monten	FALSE	   1
A. Hirchwald	FALSE	   1
F. Hey'l	NA	   1
Kvinnosaksförbund Unionen	FALSE	   1
Yleinen osuuskauppojen liitto	NA	   1
Osuuskunta Oma Apu	NA	   1
Industriskolan i Åbo	NA	   1
Lindstedts antikvar	FALSE	   1
Suomen nahanjalostustyöntekiäin liitto	NA	   1
Kristliga föreningen af unge män	FALSE	   1
G.W. Edlunds bokhn. 	NA	   1
Evert Böcker	NA	   1
Otto Ekroos 	FALSE	   1
Folkskoland Vänner	NA	   1
Folkhögskolan i Borgå	FALSE	   1
Laihian nuorisoseura	NA	   1
Kuopion maalaiskunta	NA	   1
Koitto-lehden toimisto	NA	   1
Teknikern	FALSE	   1
Alfthan, Axel (1862-1934)	 TRUE	   1
Aan, 	 TRUE	   1
Sampo, keskinäinen vakuutus	NA	   1
Aimonen, Anton (1857-1927)	 TRUE	   1
Friedrich Andreas Perthes	FALSE	   1
Aktiebolaget 'Finlands djurskydd & djurvårds' förlag, n:o 3	FALSE	   1
Suomen kelloseppäin liitto	NA	   1
Viborgsbladet	FALSE	   1
Tidning Aftonposten	FALSE	   1
Helsingin käsityö- ja tehdasyhdistys	FALSE	   1
Jyväskylän pitäjä	NA	   1
Suomen kaakeli-, fajanssi- ja uunintekijäin liitto	NA	   1
Kajaanin kihlakunnan maanviljelysseura	NA	   1
Hoppets-Härs-kommittén	NA	   1
Itä-Hämeen maanviljelysseura	NA	   1
Helsingin psyykillinen tutkimusseura	NA	   1
Suomen hevossiitosliittojen edustajat	NA	   1
Hevoskasvatusyhdistys Uudenmaan Hippos	NA	   1
Avellan, Kaarola	 TRUE	   1
Hovilainen, Adiel	 TRUE	   1
Vaasanläänin hätäapukomitea	NA	   1
Iisalmen yhteiskoulu	NA	   1
Helsingin yliopiston kirjasto	NA	   1
Ailio, Julius	 TRUE	   1
Aktiengesellschaftsdruckerei	NA	   1
Ahonius, Karl Severin	 TRUE	   1
Abrahamsson, Gustaf Alfred	 TRUE	   1
C.A. Heinze	NA	   1
Björneborgs stad	FALSE	   1
Leonhard Simion	FALSE	   1
Homén, Olaf (1879-1949)	 TRUE	   1
Holsti, östen	 TRUE	   1
Unitas	NA	   1
