original	polished	Count
O. W. Backman	o w backman	12
O. B. Blomfelt	o b blomfelt	12
litteris Joh. Christoph. Frenckell & fil.	litteris joh christoph frenckell fil	12
Suomen muinaismuistoyhdistys	suomen muinaismuistoyhdistys	12
G. W. Edlund, distr.	w edlund distr	12
Finlands Svenska Arbetareförbund	finlands svenska arbetareförbund	12
Kauppakp.	kauppakp	12
Luukkonen ja Kumpp.	luukkonen kumpp	12
S. Hirzel	hirzel	12
Waseniuska Bokhandeln, jakaja	waseniuska bokhandeln jakaja	12
W. Bensow	w bensow	12
Lantbruksstyrelsen	lantbruksstyrelsen	12
Kustannusliike Tarmo	kustannusliike tarmo	12
Veckans Krönikas redaktion	veckans krönikas redaktion	12
Uususkonnollinen kustannusliike	uususkonnollinen kustannusliike	12
Lutherska evangeliföreningen i Finland	lutherska evangeliföreningen i finland	12
Suomen N. M. K. Y. ja N. K. Y. liitto	suomen n m k y n k y liitto	12
Finska Forstsamfundet	finska forstsamfundet	12
exc. Jo. Wall	jo wall	12
impressa â Petro Hansonio Acad. typog.	â petro hansonio acad typog	12
excusa â Petro Hansson, Acad. typog.	â petro hansson acad typog	12
tryckt aff Johan Winter	johan winter	12
tryckt hos Anders Zetterberg	anders zetterberg	12
C. J. Wikberg	c wikberg	11
Alb. Bonnier	alb bonnier	11
Helsingin Soutuklubi	helsingin soutuklubi	11
Savon työväen sanomalehti- ja kirjapaino-osuuskunta	savon työväen sanomalehti kirjapaino osuuskunta	11
Helsingfors stad	helsingfors stad	11
Lit. F. Livendal'	lit f livendal'	11
A. C. McClurg	c mcclurg	11
Författarens förlag	författarens förlag	11
SKS	sks	11
F. Liewendals lithogr. tr.	f liewendals lithogr tr	11
Frenckell & Son	frenckell son	11
Axel E. Lindgren	axel e lindgren	11
Osuuskunta Veljeys	osuuskunta veljeys	11
Breitkopf & Härtel	breitkopf härtel	11
J. A. Carlbohm	carlbohm	11
Frenckelliläinen kirjapaino	frenckelliläinen kirjapaino	11
Suomen lähetys-seura	suomen lähetys seura	11
Uusi Suometar	uusi suometar	11
Suomen Lähetys-seura	suomen lähetys seura	11
Suomen Muinaismuisto-yhdistys	suomen muinaismuisto yhdistys	11
Helminen	helminen	11
Länkelä	länkelä	11
Englannin ja ulkomaan bibliaseura	englannin ulkomaan bibliaseura	11
Hissa	hissa	11
Koulutarpeiden keskusliike	koulutarpeiden keskusliike	11
Luth. Evang. fören.	luth evang fören	11
Etelä-Savon kirjapaino	etelä savon kirjapaino	11
Martta-yhdistys	martta yhdistys	11
tryckt hos Joh. Christ. Frenckell	joh christ frenckell	11
Satakunnan kp.	satakunnan kp	11
[Landtbruksstyrelsen]	landtbruksstyrelsen	11
prändätty Joh. C. Frenckellildä	joh c frenckellildä	11
Bibel-sällskapets boktryckeri	bibel sällskapets boktryckeri	11
Keisarillinen Suomen senaatti	keisarillinen suomen senaatti	11
Suomalainen teologinen kirjallisuusseura	suomalainen teologinen kirjallisuusseura	11
Lindstedtin antikvaarinen kirjakauppa	lindstedtin antikvaarinen kirjakauppa	11
Missionsbokhandeln	missionsbokhandeln	11
Lars Hökerberg	lars hökerberg	11
Helsingfors Stads Elektricitetsverk	helsingfors stads elektricitetsverk	11
Suomen suoviljelysyhdistys	suomen suoviljelysyhdistys	11
Suomen eläinsuojelusyhdistys	suomen eläinsuojelusyhdistys	11
[Föreningen för arbetareskydd och socialförsäkring i Finland]	föreningen för arbetareskydd socialförsäkring i finland	11
R. Boldt	r boldt	11
Helluntaiherätys	helluntaiherätys	11
N. P. Karbasnikoff	n p karbasnikoff	11
Kustannus oy. Kirja	kustannus oy kirja	11
impressit Joh. C. Frenckell, R. Acad. typogr.	joh c frenckell r acad typogr	11
exc. apud Jo. Laurent. Wallium	apud jo laurent wallium	11
excud. Joh. Kiämpe, Reg. Acad. typ.	joh kiämpe reg acad typ	11
impr. apud Joh. L. Wallium	apud joh l wallium	11
impressa â Petro Hansson, Acad. typog.	â petro hansson acad typog	11
tryckt af Peter Jöransson Nyström	peter jöransson nyström	11
tryckt hos Johan A. Carlbohm	johan carlbohm	11
H. C. Merckellin leski	h c merckellin leski	11
H. C. Merckell	h c merckell	11
excud. Reg. Acad. typogr. Joh. Kiämpe	reg acad typogr joh kiämpe	11
excud. Joh. Kiämpe Reg. Acad. typogr.	joh kiämpe reg acad typogr	11
tryckt, hos directeuren och kongl. boktr. i stor-förstendömet Finland, Jacob Merckell	directeuren kongl boktr i stor förstendömet finland jacob merckell	11
tryckt hos Kongl. Acad. boktr. J. C. Frenckells enka	kongl acad boktr c frenckells enka	11
tryckt af Joh. Kiämpe, Kongl. Acad. boktr.	joh kiämpe kongl acad boktr	11
tryckt aff Petro Hansonio	petro hansonio	11
imprim. direct. Reg. Acad. Aboëns. officin. Jacob Merckell	imprim reg acad aboëns officin jacob merckell	11
impressit Joh. Christ. Frenckell	joh christ frenckell	11
P. Widerholm	p widerholm	10
Eero Erkko	eero erkko	10
Suomalainen sosialistinen kustannusyhtiö	suomalainen sosialistinen kustannusyhtiö	10
Hj. Hagelberg	hj hagelberg	10
[Weilin & Göös]	Weilin & Göös	10
Pečatano v' Glavnom' Gidrografičeskom' Upravlenìi Morskogo Ministerstva	pečatano v' glavnom' gidrografičeskom' upravlenìi morskogo ministerstva	10
Finlandia	finlandia	10
P. Tikkanen	p tikkanen	10
[Nyländska afdelningen]	nyländska afdelningen	10
Hufvudstadsbladet	hufvudstadsbladet	10
Turistföreningen i Finland	turistföreningen i finland	10
G. Ronelius	ronelius	10
Finska Litteratur-sällskapet	finska litteratur sällskapet	10
Holmström	holmström	10
Suom.-lut. kustannusliike	suom lut kustannusliike	10
Macmillan	macmillan	10
Grönlund	grönlund	10
prändätyt Frenckellin kirjan-prändisä	frenckellin kirjan prändisä	10
Wasa Tidning	wasa tidning	10
Lagerspetz	lagerspetz	10
Blomfelt	blomfelt	10
Wilén :;Edlund	wilén edlund	10
Maanmittauksen ylihallitus	maanmittauksen ylihallitus	10
Lindstedt	lindstedt	10
O. Palander	o palander	10
Raittiuden ystäwät	raittiuden ystäwät	10
Lutherilainen evankeliumi-yhdistys	lutherilainen evankeliumi yhdistys	10
Toimittajat	toimittajat	10
Pohjalainen	pohjalainen	10
Nylenius	nylenius	10
Pohjoismaiden merimieslähetys	pohjoismaiden merimieslähetys	10
Finlands svenska nykterhetsförbund	finlands svenska nykterhetsförbund	10
W. ja G.	Weilin & Göös	10
präntätty Frenckellin kirjan-prändisä	frenckellin kirjan prändisä	10
tryckt hos Johan Christ. Frenckell	johan christ frenckell	10
Ammattilaisten kirjapaino	ammattilaisten kirjapaino	10
Reino Drockila	reino drockila	10
Vilho Leikas	vilho leikas	10
Osuuskunta Visa	osuuskunta visa	10
Sosialidemokratinen naisliitto	sosialidemokratinen naisliitto	10
Ej i bokhandeln	ej i bokhandeln	10
Historiska Samfundet	historiska samfundet	10
S. Karger	karger	10
Edlundska bokhandeln i distr	edlundska bokhandeln i distr	10
Osuuskunta Länsi-Suomi	osuuskunta länsi suomi	10
Rauman kirjapaino-o.y.	rauman kirjapaino oy	10
Geol. kommissionen	geol kommissionen	10
Suomen osuuskauppojen keskusosuuskunta	suomen osuuskauppojen keskusosuuskunta	10
Ilkka	ilkka	10
Nuorsuomalaisen puolueen kanslia	nuorsuomalaisen puolueen kanslia	10
[Finska Sparbanksföreningen]	finska sparbanksföreningen	10
Finska Sågvärksägarne	finska sågvärksägarne	10
G. W. Edlundin kustannus	w edlundin kustannus	10
Suomen kuuromykkäin liitto	suomen kuuromykkäin liitto	10
Suomen pyhäkouluyhdistys	suomen pyhäkouluyhdistys	10
Kustannusliike Minerva	kustannusliike minerva	10
impr. apud Joh. Wallium	apud joh wallium	10
excud. Reg. Acad. typ. Joh. Kiämpe	reg acad typ joh kiämpe	10
tryckt hos Carl Stolpe	carl stolpe	10
aff Johan Winter	johan winter	10
präntätty, directeurildä ja cuningalliselda kirjan präntäjäldä, Jacob Merckellildä	directeurildä cuningalliselda kirjan präntäjäldä jacob merckellildä	10
[P. Momma]	p momma	10
prändätty cuningal. kirj. präntäj. Henrich C. Merckelin leskeldä	cuningal kirj präntäj henrich c merckelin leskeldä	10
C. Stolpe	c stolpe	10
prändätty Johan Winterildä	johan winterildä	10
aff Ignatio Meurer	ignatio meurer	10
excudit Johannes Winter	johannes winter	10
pränd. Georg Wilhelm Londicerildä	georg wilhelm londicerildä	10
excudebat Johannes Vogel, Acad. typographus	johannes vogel acad typographus	10
typis Petri Georgii Nyström	petri georgii nyström	10
impressum apud viduam Reg. Acad. typogr. Joh. C. Frenckell	apud reg acad typogr joh c frenckell	10
[Oulun läänin talousseura]	oulun läänin talousseura	9
F. & G. Beijer	f beijer	9
[J. Nordenankar]	nordenankar	9
Hämeenlinnan Eläinsuojelusseura	hämeenlinnan eläinsuojelusseura	9
Viipurin Eläinsuojelusyhdistys	viipurin eläinsuojelusyhdistys	9
Helsingin Eläinsuojeluyhdistys	helsingin eläinsuojeluyhdistys	9
Suomen Pyöräilyliitto	suomen pyöräilyliitto	9
Åbo stad	åbo stad	9
Norstedt	norstedt	9
Gos. tip	gos tip	9
[J. F. Hellman]	f hellman	9
Nyländska afdelningen	nyländska afdelningen	9
Abr. Hirsch	abr hirsch	9
J. Länkelä	länkelä	9
Gyldendal	gyldendal	9
[Otava]	otava	9
Fedotov'	fedotov'	9
Työkansan kustannusyhtiö	työkansan kustannusyhtiö	9
Turun lähetysyhdistys	turun lähetysyhdistys	9
Nordstedt	nordstedt	9
Teollisuushallitus	teollisuushallitus	9
Simelius :;Edlund	simelius edlund	9
Imperatorskìj senat'	imperatorskìj senat'	9
Werkko	werkko	9
[Viipurin suomalaisen kirjallisuuden seura]	viipurin suomalaisen kirjallisuuden seura	9
Luth. Evankeliumi-yhtiö	luth evankeliumi yhtiö	9
Åbo Tidning	åbo tidning	9
Lankinen	lankinen	9
Pihl	pihl	9
Gutenberg	gutenberg	9
GEJ. ja K.	gej k	9
Etelä-Savon kp.	etelä savon kp	9
Sammon kp.	sammon kp	9
Helsingin Sentr.-kp.	helsingin sentr kp	9
Waseniuksen kirjakauppa	waseniuksen kirjakauppa	9
Sen. kp.	sen kp	9
G. W. Edlundin kustannusoy.	w edlundin kustannusoy	9
Rauhan Sanomat	rauhan sanomat	9
Edlundska Bokhandeln	edlundska bokhandeln	9
[Uusmaalainen ylioppilas-yhdistys]	uusmaalainen ylioppilas yhdistys	9
Suomen Historiallinen Seura	suomen historiallinen seura	9
Aikain vartija	aikain vartija	9
Suomen ammattijärjestö	suomen ammattijärjestö	9
Fr. Vieweg & Sohn	fr vieweg sohn	9
Universitetet	universitetet	9
G. W. Edlundin kustannus-o.y.	w edlundin kustannus oy	9
Sosialistin kirjapaino-osuuskunta	sosialistin kirjapaino osuuskunta	9
Suomalainen puolue	suomalainen puolue	9
Finsk-ugriska Sällskapet	finsk ugriska sällskapet	9
Helios, distr.	helios distr	9
Suomalainen Kansa	suomalainen kansa	9
Suomen maatalousseurojen keskusliitto	suomen maatalousseurojen keskusliitto	9
Kustannus-o.y. Helios	kustannus oy helios	9
[Finska Mosskulturförening]	finska mosskulturförening	9
Georg Müller	georg müller	9
S. O. K.	o k	9
Helsingin kaupungin sähkölaitos	helsingin kaupungin sähkölaitos	9
Salama	salama	9
Helsingin suomalainen kirjakauppa	helsingin suomalainen kirjakauppa	9
Kustannus-oy Kirja	kustannus oy kirja	9
tryckt på Lars Salvii kostnad	lars salvii kostnad	9
impr. apud Jo. Wal.	apud jo wal	9
excusa â Petro Hanson Acad. typogr.	â petro hanson acad typogr	9
exc. apud Joh. Wallium	apud joh wallium	9
[Cölln]	cölln	9
tryckt hoos Ignatium Meurer	hoos ignatium meurer	9
Johan Winterildä	johan winterildä	9
[Andreas Gutterwitz]	andreas gutterwitz	9
literis Höjerianis	literis höjerianis	9
imprimebat Johannes Vogelius, Acad. typogr.	johannes vogelius acad typogr	9
excusa â Petro Hansson, Acad. typogr.	â petro hansson acad typogr	9
prändätty Johan Christoph. Frenckellildä	johan christoph frenckellildä	9
[A. Björkman]	björkman	9
L. Salvius	l salvius	9
[Henrik Christofer Merckell?]	henrik christofer merckell	9
prändätty directeurildä ja cuning:da kirjan pränt. suuresa-ruhtinan-maasa Suomesa, Jacob Merckellildä	directeurildä cuning da kirjan suuresa ruhtinan maasa suomesa jacob merckellildä	9
impressit direct. & typog. reg. m. duc. Finland. Jacob Merckell	typog reg m duc finland jacob merckell	9
A. C. Öhman	c öhman	8
Hufvudstadsblad'in kirjapaino :;Holm	hufvudstadsblad'in kirjapaino holm	8
P. H. Beijer	p h beijer	8
Tampereen Eläinsuojelusyhdistys	tampereen eläinsuojelusyhdistys	8
F. W. Unggrens boktryckeri	f w unggrens boktryckeri	8
Norstedt & söner	norstedt söner	8
Norstedt & Söner	norstedt söner	8
[Pohjalainen osakunta]	pohjalainen osakunta	8
Raivaaja	raivaaja	8
Nya teatern i Helsingfors	nya teatern i helsingfors	8
Omalla kustannuksella	omalla kustannuksella	8
Finska Litteratursällskapet	finska litteratursällskapet	8
Valtion historiallinen museo	valtion historiallinen museo	8
prändätty J. C. Frenckellin tykönä	c frenckellin tykönä	8
excudebant Regiae Academiae typographi	regiae academiae typographi	8
Alopaeus	alopaeus	8
Frenckelliläinen kirjapaino :;Granlund	frenckelliläinen kirjapaino granlund	8
Eurén :;Hagelberg	eurén hagelberg	8
Befälhafvarestyrelsen	befälhafvarestyrelsen	8
[Suomalaisen Kirjallisuuden Seuran kirjapaino]	suomalaisen kirjallisuuden seuran kirjapaino	8
Weurlander	weurlander	8
Hildén	hildén	8
NAZ	naz	8
Satakunnan maanviljelysseura	satakunnan maanviljelysseura	8
Joensuun kirjapaino-osakeyhtiö	joensuun kirjapaino osakeyhtiö	8
OP	op	8
Pettersson	pettersson	8
Kajaanin kirjapaino	kajaanin kirjapaino	8
Sortavalan kirjapaino	sortavalan kirjapaino	8
U.W. Telén	u w telén	8
tryckt hos F. J. Leverentz	f leverentz	8
[tryckt af Georg Wilhelm Londicer]	georg wilhelm londicer	8
Tekijät	tekijät	8
Sortavalan Evankelinen seura	sortavalan evankelinen seura	8
Edlundska bokhandeln, jakaja	edlundska bokhandeln jakaja	8
Sortavalan Evank. seura	sortavalan evank seura	8
Duodecim seura	duodecim seura	8
präntätty directörin Johan A. Carlbohmin tykönä	directörin johan carlbohmin tykönä	8
ex officina J. C. Frenckell	ex officina c frenckell	8
Rauhan sanomain kustannustoimi	rauhan sanomain kustannustoimi	8
Helsingin uusi kp.	helsingin uusi kp	8
J. F. Olánin kirjakauppa	f olánin kirjakauppa	8
[Teollisuushallitus]	teollisuushallitus	8
E. E. Sundvall	e e sundvall	8
Joh. K. Lindstedt	joh k lindstedt	8
Försäkringsföreningen i Finland	försäkringsföreningen i finland	8
Wäinämöisen toimitus	wäinämöisen toimitus	8
Nutids redaktion	nutids redaktion	8
Söderström, jakaja	söderström jakaja	8
Diakonissanstalten	diakonissanstalten	8
Yrjö Weilin & Kumpp. o.y.	yrjö weilin kumpp oy	8
Suom. sos. kust. yht.	suom sos kust yht	8
Elanto	elanto	8
A. Twietmeyer	twietmeyer	8
Pohjois-Karjalan maanviljelysseura	pohjois karjalan maanviljelysseura	8
Evangeliska Fosterlandsstiftelsen	evangeliska fosterlandsstiftelsen	8
[Föreningen för främjande af allmännyttig byggnadsverksamhet]	föreningen för främjande allmännyttig byggnadsverksamhet	8
M. V. Wuolukka	m v wuolukka	8
Waseniuska Bokhandeln, distr.	waseniuska bokhandeln distr	8
[Finska kyrkohistoriska samfundet] :;J. Gummerus, jakaja	finska kyrkohistoriska samfundet gummerus jakaja	8
Finska Kyrkans Inremissionssällskap	finska kyrkans inremissionssällskap	8
G. Smidt	smidt	8
Kustannusliike Kullervo	kustannusliike kullervo	8
Helsingin kustannusosakeyhtiö	helsingin kustannusosakeyhtiö	8
Suomen vakuutusyhdistys	suomen vakuutusyhdistys	8
Säde	säde	8
Akad. bokh.	akad bokh	8
Suomen yleinen palokuntaliitto	suomen yleinen palokuntaliitto	8
Keskinäinen vakuutuslaitos Sampo	keskinäinen vakuutuslaitos sampo	8
Brandkårsförbundet i Finland	brandkårsförbundet i finland	8
Geologiska kommissionen i Finland	geologiska kommissionen i finland	8
Kristillinen liikemiestoiminta	kristillinen liikemiestoiminta	8
[Perustuslakikomitea]	perustuslakikomitea	8
excus. apud viduam Hansonii	excus apud hansonii	8
impr. apud Jo. Laur. Wallium	apud jo laur wallium	8
impressa apud viduam Reg. Acad. typogr. Joh. Christoph. Frenckell	apud reg acad typogr joh christoph frenckell	8
impressa â Petro Wald, Acad. typogr.	â petro wald acad typogr	8
excusus â Petro Hansonio Acad. typ.	â petro hansonio acad typ	8
excusa typ. Acad. apud viduam Petri Waldz	typ acad apud petri waldz	8
exc. apud Joh. Wallium, A. t.	apud joh wallium t	8
tryckt hos Johan Georg Lange	johan georg lange	8
tryckt aff Johann Winter	johann winter	8
tryckt aff Petter Hansson	petter hansson	8
prändätty Cuningalisesa suomalaisesa prändisä	cuningalisesa suomalaisesa prändisä	8
A. J. Nordström	nordström	8
tryckt hos Nyström och Stolpe	nyström stolpe	8
tryckt hos Wennberg & Nordström	wennberg nordström	8
Pietari Hannuxen pojalda Acad. typ.	pietari hannuxen pojalda acad typ	8
[Johan Winter?]	johan winter	8
apud Johan. Edman, direct. et Reg. Acad. typogr.	apud johan edman reg acad typogr	8
[J. Becker]	becker	8
imprimebat Johannes Vogelius, Academiae typogr.	johannes vogelius academiae typogr	8
aff Petter Hansson	petter hansson	8
tryckt af Iohan Winter	iohan winter	8
tryckt hos Georg Wilhelm Londicer	georg wilhelm londicer	8
excud. Joh. Kiämpe, Reg. Acad. typogr.	joh kiämpe reg acad typogr	8
typis viduae Reg. Acad. typogr. J. C. Frenckell	reg acad typogr c frenckell	8
impressa apud viduam Reg. Acad. typogr. J. C. Frenckell	apud reg acad typogr c frenckell	8
Cedervaller :;Tekijä	cedervaller	7
Otto Lindeman	otto lindeman	7
P. Th. Stolpe	p th stolpe	7
Öhrnberg	öhrnberg	7
[K. G. Ekebom]	k ekebom	7
Turun Eläinsuojelusyhdistys	turun eläinsuojelusyhdistys	7
Vaasan Elänsuojelusyhdistys	vaasan elänsuojelusyhdistys	7
Raittiuden Ystävät	raittiuden ystävät	7
Matkailutoimisto Finlandia	matkailutoimisto finlandia	7
[C. A. Gottlund]	c gottlund	7
Sana	sana	7
Isak Julinin kustannusliike	isak julinin kustannusliike	7
G. O. Wasenius	o wasenius	7
Gidrografičeskij Departament' Morskago Ministerstva	gidrografičeskij departament' morskago ministerstva	7
Pečatano v' Gl. Gidrograf. Upravlenìi Morskogo Ministerstva	pečatano v' gl gidrograf upravlenìi morskogo ministerstva	7
Imperatorskaâ Akademìâ nauk'	imperatorskaâ akademìâ nauk'	7
Finlands senat	finlands senat	7
Clouberg ja Kumpp.	clouberg kumpp	7
Konstnärsgillet	konstnärsgillet	7
A. Apostol	apostol	7
Luukkonen ja kumpp.	luukkonen kumpp	7
Black	black	7
Seurasaaren ulkomuseo	seurasaaren ulkomuseo	7
H. T. Bärlund	h bärlund	7
Malmström	malmström	7
Widerholm	widerholm	7
[tryckt uti kongl. fält-tryckeriet]	kongl fält tryckeriet	7
Hjelt :;Wilén	hjelt wilén	7
Martin	martin	7
Hjelt	hjelt	7
Ekenäs missionsbokhandel	ekenäs missionsbokhandel	7
Teosofinen kirjakauppa ja kustannusliike	teosofinen kirjakauppa kustannusliike	7
Englannin ja ulkomaan pipliaseura	englannin ulkomaan pipliaseura	7
Eriksson	eriksson	7
Alopæus	alopæus	7
Churberg	churberg	7
[Hufvudstadsbladet]	hufvudstadsbladet	7
excudebant Zeipel et Palmblad	zeipel palmblad	7
tryckt hos Johan Chr. Frenckell	johan chr frenckell	7
Keski-Suomen kirjapaino	keski suomen kirjapaino	7
Turun kansakoulujohtokunta	turun kansakoulujohtokunta	7
Skandinavilainen kustannustoimisto	skandinavilainen kustannustoimisto	7
Suomen Lutherilainen evankeliumi-yhdistys	suomen lutherilainen evankeliumi yhdistys	7
Julin	julin	7
Grönroos	grönroos	7
Pohjalaisen kirjapaino	pohjalaisen kirjapaino	7
[G. W. Londicerin leski]	w londicerin leski	7
Hbl. uusi kp.	hbl uusi kp	7
Jaakko Hissa	jaakko hissa	7
Luth. Evank.-yhdistys	luth evank yhdistys	7
J. H. Tuhkanen	h tuhkanen	7
Finsk ugriska sällskapet	finsk ugriska sällskapet	7
Porilaisen kirjapaino	porilaisen kirjapaino	7
[J. C. Frenckell?]	c frenckell	7
