author_name	Count
Franzos, Karl Emil.	  1
Hansen, C. M.	  1
Lange, Sven.	  1
Norris, W. E.	  1
Munch, Anna.	  1
Aristoteles.	  1
Andresen, Kjeld Nicolai Gotthard.	  1
Anakreon.	  1
E. A. A.	  1
Boisgobey, Fortuné du.	  1
Ahlholm, Johan.	  1
Ahlborn, C.	  1
Aejmelaeus, Niilo.	  1
-ho -ro.	  1
Budde, S.	  1
Buckley, A.	  1
Büchsel, Carl.	  1
Brunchorst, Jörgen.	  1
Aho, Kalle.	  1
Bornhöhe, E.	  1
Planting, C. W.	  1
Abelin, Hjalmar.	  1
Abbott, John S. C.	  1
Abbott, Jacob.	  1
Berger, P.	  1
Block, Maurice.	  1
Blackie, John Stuart.	  1
M. B-n	  1
-i.-i.	  1
Becker, Hugo von.	  1
Basilier, Hjalmar.	  1
Juselius, F. A.	  1
Arenander, E. O.	  1
Annerstedt, Per Samuel Ludvig.	  1
Andresen, Albert.	  1
Almquist, Sigfrid Oskar Immanuel.	  1
E. A-g	  1
Aimard, Gustave.	  1
Abbot, John S. C.	  1
Aarrestad, Sven.	  1
Örtenblad, Pehr Johan Harald Thorsten.	  1
Zahn, Theodor.	  1
Yrjö-Koskinen, Iida	  1
Yonge, Charlotte M.	  1
Autio	  1
Berkov, Karl.	  1
Vizin, D. von.	  1
Wirtanen, K.	  1
Tuplawee.	  1
Wirtanen, Frans O.	  1
Wilskman, K.	  1
William, Jean Paul.	  1
Wilkki, Toivo.	  1
Wiitanen, P. R.	  1
Wickstrand, A. A.	  1
White, Andrew Dickson.	  1
Vermelin, Atterdag.	  1
Weitbrecht, Richard.	  1
Warén, Eliel Jonathan	  1
Varala, N.	  1
Walther, Line.	  1
Wahlstedt, Lars Johan.	  1
Franssila, K. A.	  1
A. F. T.	  1
Thrige, S. B.	  1
Tervo, J. P.	  1
Temple, Crona.	  1
Tarsala, Johan.	  1
Tammiputtonen, V.	  1
Söderholm, O.	  1
Södengård, P.	  1
L. W. P:nen.	  1
Takala, Esa Eetu.	  1
Snellman, A. E.	  1
Suomalainen talonpoika.	  1
Suominen, K. W.	  1
Nurmi, Eeli.	  1
Wilhelmina.	  1
Styrbjörn.	  1
Stuxberg, Anton.	  1
Strandberg, Torsti.	  1
Stenroth, Paul Osvald.	  1
Steele.	  1
Solovjew, Jevgeni.	  1
Sohlman, K. E.	  1
Smith, Fredrik.	  1
Sipponen, M.	  1
Sipilä, Wilhelm Walter.	  1
Stenvik, F.	  1
Sergijew, Johannes.	  1
Sergejeff, Georg.	  1
Senft, A.	  1
Selin, Kaarle Yrjö Vilho.	  1
Seidler, U. J.	  1
Seidel, Heinrich.	  1
Schönberg, Johan.	  1
Maunu Maununpoika.	  1
Schultze, Fritz.	  1
Schröder, Arnold.	  1
Sandström, Gustaf Arvid Selim.	  1
Salmela, Eemil.	  1
Sainio, J. A.	  1
Rytkönen, Antti	  1
Rudenschöld, Ulrik	  1
Rüdiger, Minna.	  1
Roy, Milja.	  1
Rosswally, M. L.	  1
Ross, Janet.	  1
T. R.	  1
Roos, Carl Elis.	  1
Revilliod, R.	  1
W. R.	  1
Regnér, Gustaf.	  1
Mensch, G.	  1
Rakhmetov.	  1
A. A-pinen.	  1
Lassi.	  1
Pylvänen, Vilho.	  1
Pylkkö, Vilho.	  1
Travers Evered Poole, Eva.	  1
Tallgren, Kaarlo.	  1
Phelps, Elisabeth Stuart.	  1
Pfannschmidt-Beutner, Renate.	  1
Petersen, Marie.	  1
Pentinsaari, Matti.	  1
Pennanen, A.	  1
Peard, Mary Frances.	  1
Paulus, J.	  1
Paronen, Matti.	  1
Palmer, Linda.	  1
Palmberg, Karl.	  1
Oxenden, R.	  1
Oittinen, Kalle.	  1
Nyrop, Kristoffer.	  1
Nykopp, Onni.	  1
Nordberg, Frans.	  1
Niskanen, Kusti.	  1
Nikko, Juho.	  1
Nielsen, Morten Christian.	  1
Nakari, Kr.	  1
Mäntynen, Akseli.	  1
Mäkinen, Aatto.	  1
Muusmann, Kaarl.	  1
Morawsky, S. P.	  1
Molin, Lars Larsson.	  1
Melville, W.	  1
Mellqvist, Karl.	  1
Melander, Yngve.	  1
Melander, Richard.	  1
Meisner, Maria.	  1
Lindgren, E.	  1
Matter, M.	  1
Mary.	  1
Marshall, A. Milnes.	  1
F. M-g.	  1
Malling, Ingrid Mathilda.	  1
Liipola, Selim	  1
Luukkonen, Kaarlo.	  1
Luoma, Samppa.	  1
Lundin, K. F.	  1
Lojander, Konstantin Ludvig.	  1
Gerard, Claude.	  1
Puolueeton.	  1
Lindholm, Alfred Rikhard.	  1
Linde, J. P.	  1
Lindberg, Werneri.	  1
Levetzow, Cornelia.	  1
Kustaanpoika.	  1
Terho, K.	  1
Lindström, Oskari.	  1
Laurio, E.	  1
Landsberg, Bernhard.	  1
Landor, A. Henry Savage.	  1
Lamppu, Em.	  1
Kääriö, Eelis.	  1
Hedström, Erik Gustaf.	  1
Haycraft, Mary S.	  1
Haushofer, Max.	  1
Hartmann, Hugo.	  1
Buxhoevden, Friedrich Wilhelm von.	  1
Kreutzer, Ludwig.	  1
Krausse, W.	  1
D. K.	  1
Hippos.	  1
Hildeen, Esaias Henrici	  1
Fieandt, Otto Carl von.	  1
Haartman, Alfred Michael von.	  1
Göös, Karl Hjalmar.	  1
Kansan lapsi.	  1
Guinness, H. Grattan.	  1
Kerkkonen, A.	  1
Gustafsson, J. G.	  1
Kruse, Lis-Marie	  1
Karbe	  1
Kock, Henry de.	  1
Knorring, Agatha Elisabeth von.	  1
Kjäldström, Lars Oskar.	  1
Kivisalo, Otto.	  1
Wolff, Paulus.	  1
Wolanen, Matti.	  1
-teini	  1
Wimmer, Richard.	  1
Horatio.	  1
Whittemore, E. M.	  1
Wetterbergh, Carl Anton.	  1
Westkirch, Louise.	  1
Läntinen, V. L.	  1
Wessmann.	  1
Kallas, O.	  1
Werner, Fredrik.	  1
Ålund, Otto Wilhelm.	  1
Wald-Zedtwitz, E. von.	  1
Raittulan Heikki	  1
Wallenius, Elis.	  1
Wahlroos, Bror Justus Achilles.	  1
Törneroos, Anders	  1
Tulander, L.	  1
Finno, Jacobus	  1
Suburg, Lilli.	  1
Grauenhorst, Erna.	  1
Granqvist, Aku.	  1
Danilewski, G. P.	  1
Lesueur, Daniel.	  1
Goebel, Ferdinand.	  1
Nordman, E. Aug.	  1
Nordlund, Frans.	  1
Nordlund, Carl Ferdinand.	  1
Tervo, Werner Mikael.	  1
Marcet, Edouard.	  1
Malén, Anton Fredrik.	  1
Moore, Thomas.	  1
Ingraham, Joseph Holt.	  1
Nicolson, William.	  1
Suomen pappi.	  1
Neovius, Otto.	  1
Kainulainen	  1
Smith, Carl Edvard.	  1
Ikonen, A. J.	  1
Tammelin, Edv.	  1
Ihle, Amalia.	  1
Tamm, Oskar.	  1
Igelström, A. V.	  1
John Söderholm.	  1
Gaisberg, S. von.	  1
Olander, Otto Wilhelm.	  1
Uschakoff, Ivan.	  1
Svietla, Karolina.	  1
Montell, R.	  1
Montin, R. W.	  1
Miklaszewski, M. N.	  1
Meinander, Einar.	  1
Medin, O.	  1
Nurminen, K. J.	  1
Uni-Jussi	  1
Nordling, Julius Gustaf.	  1
Hougberg, Konrad Aleksis.	  1
Sarvela, Heikki.	  1
Hornborg, Karl Henrik.	  1
Siwle, Per.	  1
Simonen, Mikko.	  1
Nick, Gray.	  1
Hörlén, M.	  1
Seager, Robert.	  1
***talia.	  1
Schwarz, A.	  1
Schröder, Gustaf.	  1
Lönnroth, Alfons.	  1
Sayce, Archibald Henry.	  1
Malm, E.	  1
Mandelin, K. F.	  1
Vireyttä Suosiva.	  1
Sacher-Masoch, Leopold von.	  1
Hällström, Gustaf Emil af.	  1
Tuomi, Otto.	  1
Rytkönen, Enok.	  1
Rostedt Robert Frans Viktor.	  1
Roslöf, Karl Gustaf.	  1
Hunter, M. M.	  1
Rinta, Matti.	  1
Lindholm, F. K. E.	  1
Holmlander, M. S.	  1
Lindblad.	  1
Holmberg, Jakob Werner.	  1
Honkanen, David Gustaf.	  1
Reuter, Arno Immanuel.	  1
Lindroos, J. Th.	  1
Louise.	  1
-lma.	  1
Londen, Oskar.	  1
Relander, Hugo Magnus Johannes.	  1
Hollming, Frans Victor.	  1
Gadolin, Gustaf	  1
Leinonen, Aleksander.	  1
Teppo.	  1
Lindholm, Artur J.	  1
Lindgrén, Bernh.	  1
Lindberg, Hugo.	  1
Lehtiö, E.	  1
Potapénko, I.	  1
Piispanen, Natalia.	  1
Flyborg, Gustaf.	  1
Paraskena, Nikitina.	  1
Hohti, Tuomas.	  1
Kurkela, Taneli.	  1
Kronström, Halfdan.	  1
Kaitila, Wilhelm.	  1
Hess, Johan Jakob.	  1
Julius.	  1
Hermogen.	  1
Järvinen, K. V.	  1
Järnefelt, Kasper Waldemar.	  1
Helander, Otto Imm.	  1
Hodder, Edwin.	  1
L. H. W.	  1
Tepukka.	  1
Levander, H.	  1
Leek, J. J.	  1
Johansson, Adolfina Amanda.	  1
Hedberg, Tor.	  1
Harjumäki, Heikki.	  1
Hainari, K.	  1
Hilja.	  1
Arvo K.	  1
Janhunen, August.	  1
Hildebrandt, C.	  1
Hietanen, Juho.	  1
G. L.	  1
Laurehn, A. W.	  1
Haglund, Hedvig.	  1
Hagfors, Ernst Arthur.	  1
Hertz, Erik.	  1
Kurvinen, P.	  1
Koivunen, Kustaa.	  1
Kneipp, Sebastian.	  1
Klami, Abel.	  1
Kivinen, Niilo	  1
Mrs Kilburn.	  1
Helle, Juhana Augustinus.	  1
Helenius, Petter Otto.	  1
Kihlberg, Carl.	  1
S. P. K.	  1
Kurtén, Karl.	  1
Kuhn, Rosa.	  1
Göransson, Carl Jacob Agathon.	  1
Gummerus, Julius Immanuel.	  1
Grönstrand, S.	  1
Gröndahl, Karl Immanuel.	  1
Kerr, Norman.	  1
Kena, Aleksander.	  1
Karhu, Antti	  1
Stanjukovitsh, K.	  1
Kauppinen, Erik.	  1
Kaukosilmä.	  1
Grigorjeff, N. J.	  1
Gripenberg, Johan Ulrik Sebastian.	  1
Heikel, Henrik Johannes.	  1
Heikel, Fredrik Hjalmar (Jalmari).	  1
Brummer, Karl Emil Fabian.	  1
Goeldner, M.	  1
Margarethe.	  1
Gastineau, Octave.	  1
Branders, Anders Adrian.	  1
Boyd, Robert.	  1
Frykholm, Johan Ludvig.	  1
Franson, Fredrik.	  1
Friman, Johannes.	  1
Frank, Johan Peter.	  1
Fresenius, Johann Friedrich.	  1
Forstén, Elin Maria.	  1
Forsström, Magnus.	  1
Claus, W.	  1
Birchenstädt, H.	  1
Beste.	  1
Forsberg, S.	  1
Fabre, Ferdinand.	  1
Ewsew.	  1
Ewers, Edvard.	  1
Viljakainen, T.	  1
Willbrandt, Adolf.	  1
Koronen, J.	  1
Wiessner, Hermann.	  1
Widgren, H.	  1
King, V. I.	  1
Wette, Adelheid.	  1
Wet, Christian de.	  1
Ura.	  1
Durchman, Lahja Hyvä.	  1
Tavaststjerna, Karl A.	  1
Chiniquy, Charles.	  1
Dietrich, J.	  1
Cavling, Ib Henrik.	  1
Ekman, Johan Henrik.	  1
Descuret, J. B. F.	  1
Ekman, Emil August	  1
Dale, John T.	  1
Edgren-Leffler, Anne Charlotte.	  1
Durchman, Väinö Kauno.	  1
Duffey, E. B.	  1
Dreyfus, Abraham.	  1
Disselhoff, Julius.	  1
Diemer, Mikael.	  1
Dillner, Johan.	  1
Dieffenbach, Georg Christian.	  1
Dickson, W. K. L.	  1
Descartes, René.	  1
Desbeaux, Émile.	  1
Deák, Frans.	  1
Berg, Jemina.	  1
Berggren, B.	  1
Bergbom, Erik Ossian.	  1
Barrili, Anton Giulio.	  1
Venäläinen isänmaanystävä.	  1
r-m-n.	  1
Järveläinen, O.	  1
Järnefelt, Armas.	  1
Juutilainen, W.	  1
Cannelin, Tuomas Alexander.	  1
Appelberg, Ernst Arvid.	  1
Antila, Johan Erik.	  1
Wellenius, Otto Henrik.	  1
Ahlstedt, Juho.	  1
Östman, J. O.	  1
Örling, E. W.	  1
Öhrwall, Hjalmar.	  1
Weir, Mariposa.	  1
Ålander, K. J.	  1
Ingman, Febe.	  1
Bäckström, Per Johan Edvard.	  1
Zollinger, Edvin.	  1
Ziegler, J.	  1
Zeller, Reinhard.	  1
Wuolukka, M. V.	  1
Viljami V.	  1
Voskamp, C. J.	  1
Voltti, Esko.	  1
Wecksell, J. A.	  1
Valtiopäivämies	  1
Brummer, K. Uno.	  1
Volkmann-Leander, Richard von.	  1
Volger, Georg.	  1
Brühl, G. von.	  1
Vogel, E.	  1
Voegler, Robert.	  1
Washington, Booker Thomas.	  1
Wiseman, Nicholas.	  1
Jespersen, Otto.	  1
Jansen, J.	  1
Levinsohn, Isak.	  1
Latinki.	  1
Johansson, Wilhelm.	  1
Wallin, J. W.	  1
Wallin, Johannes.	  1
Inberg, Joh. A.	  1
Bremer, Uno Otto.	  1
Hougberg, Emil.	  1
Hougberg, K. J.	  1
Willman, Elviira.	  1
Tuori, Juho.	  1
Wadström, Karl Bernard Filonegros.	  1
Taburno, J.	  1
Söndergaard, Chr.	  1
Söderholm, Oskari.	  1
Brander, Frans Alfred.	  1
Tråsdahl, J.	  1
Borg, Axel Gabriel.	  1
Urkio, Kustaa.	  1
Urila.	  1
Boas, Johan Erik Vesti.	  1
Uchimura, Kanzo.	  1
Blomroos, Edvard Engelbert.	  1
Torpanpoika.	  1
Szinnyei, Frans.	  1
Sylvan, Sam.	  1
Sverdrup, Otto.	  1
Yksi heistä.	  1
Blanquet, Albert.	  1
Hirsch, D.	  1
Hintze, K.	  1
Hertz, Ericus.	  1
Henriksson, K. H.	  1
Bergström, C. J.	  1
Snour.	  1
Eräs osatoveri	  1
Agerius, Aulus.	  1
Bergh, Hallvard.	  1
Berg, Lina.	  1
Smedberg, F.	  1
Skjoldborg, Johan.	  1
Süssmuth, J. J.	  1
Bendixen, Niels.	  1
Belly, G.	  1
Taimi.	  1
Simo, M.	  1
Simelius, Jooseppi Joakim.	  1
A. S:s.	  1
Myréen, Osw.	  1
Myrberg, Otto Ferdinand.	  1
Myhrman, Maria.	  1
Münzinger, Carl.	  1
Mortimer, Favell Lee.	  1
Morris, William.	  1
Moody, William.	  1
Molin, Pelle.	  1
Millar, G. G.	  1
Tollstadius, Erik [Eerikki].	  1
Siegberg, Artur.	  1
Tietgen, Carl Frederik.	  1
Tiera, Akseli.	  1
Thorne, Eglanton.	  1
Thomsson, Pehr.	  1
Hedman, Edv.	  1
Seppelin, Juho.	  1
Thayer, W. M.	  1
Teirikari, J. A.	  1
Taylor, Geraldine.	  1
Miettinen, M.	  1
Middleton, R.	  1
G., N.	  1
Grotenfelt, N. B.	  1
Grönstrand, G. Th.	  1
Gammal Jordbrukare.	  1
Meyer, Leopold.	  1
A. T-n.	  1
Gullichsen, Alexander.	  1
Jukola, Jussi.	  1
Tanner, H.	  1
Waldheim, R.	  1
Hector, Adolf.	  1
Hausen, C.	  1
Selmer, Å. G.	  1
Haartman, R. von.	  1
A. H:s H-a.	  1
Praktikus.	  1
Grotenfelt, Gustaf.	  1
Takajama, S.	  1
Schwindt, Blenda.	  1
Schwartzkoppen, Clotilde von.	  1
Schwartze, Theodor.	  1
Schwartz, A.	  1
Gripenberg, Alexis de.	  1
Schuster, I.	  1
Grachus.	  1
Schröder, Ludvig.	  1
Schrutz, Demetrius.	  1
Schreff, H.	  1
Schoug, Carl.	  1
Schneider, L.	  1
Schiel, Adolf.	  1
Scheiner, Julius.	  1
Scheffel, Joseph Victor von.	  1
Schaller, A.	  1
Schildt, Wolmar Onni.	  1
Saviola, J.	  1
Savander, Oskar E.	  1
Sturzen-Becker, Wilhelm.	  1
Sarlin, R.	  1
Strömberg, Leonard.	  1
Strümpfel, Emil.	  1
Sandelin, Ellen.	  1
Strauss, Emil.	  1
Gestrin, E. Th.	  1
Gerster, Carl.	  1
Gentelius, Walter.	  1
Stenwall, Hanna [Kiwi].	  1
Stenroth, A.	  1
Vuorimaa, Herman.	  1
Sandeau, Léonard Sylvain Jules.	  1
Spolander, Niilo Ferdinand.	  1
-?-	  1
Salmi, Viktor.	  1
Salmenvuori, E.	  1
Sabatier, Paul.	  1
Saastamoinen, J. V.	  1
Sonck, J. G.	  1
Somerville, A. N.	  1
Räisänen, J. W.	  1
Rylander, A.	  1
Runeberg, Efraim Otto	  1
Rundle, Elisabeth.	  1
Rosch.	  1
Rümker, K. von.	  1
Roine, Ludvig.	  1
Roerdam, Thomas Skat.	  1
Rudström, A. E.	  1
Rinman, Joh.	  1
Forsius, Arne.	  1
Ringvall, August Ferdinand.	  1
Pii, Otto.	  1
Antti R.	  1
Rieger, Georg Conrad.	  1
Ridge, John James [Jaakko].	  1
Richter, Frans Evert.	  1
Richter, E. F.	  1
Richter, Albert.	  1
Rhiem, Hanna.	  1
Reynolds, L. Baillie.	  1
Smirnoff, A.	  1
Renfors, Eskil.	  1
Hjelt, E.	  1
Koch, Gust.	  1
Flinck, Johan August.	  1
Petroff, Grigorii Spiridonovitsh.	  1
Rein, Johan Edvard.	  1
Rehhoff.	  1
Perron, Paul.	  1
Pennanen, Niilo.	  1
Rautiainen.	  1
Pennanen, Kalle.	  1
Hevoshoidon ystävä.	  1
Otto, Richard.	  1
Payard, M.	  1
Pajamies, Vihtori.	  1
Pedersen-Bjergaard, J.	  1
Panzer, G.	  1
Pallari, Eliina.	  1
Forsström, Mauno.	  1
Forsten, Elin.	  1
Franzon, M.	  1
Framsynt.	  1
Fosse, K.	  1
Pakarinen, Eino.	  1
Quensel, Oskar.	  1
Pailleron, Edouard.	  1
Paananen, Wäinö.	  1
Päiviö, Juho Aukusti.	  1
Puukko, Anders Filemon.	  1
Krüger, Stephanus Johannes Paulus (Paul).	  1
Pullinen, Erkki	  1
Prel, Carl du.	  1
Povlsen, Karl.	  1
Potiechin, Aleksei Antipovitsh.	  1
Post, Wicken von.	  1
Oterdahl, Jeanna.	  1
Polevoi, Peter Nikolajevitsh.	  1
Pohjala, Lauri.	  1
Osterwald, Wilhelm.	  1
Oksanen, W:m.	  1
J. A. N.	  1
Passirinta.	  1
Nybergh, Hugo.	  1
Nyberg, Julia Kristina.	  1
Oertel, Philipp Friedrich Wilhelm.	  1
Nyberg, Hugo.	  1
Kanninen, Volmari.	  1
Noyos, William H.	  1
Nord, Emil von.	  1
Kallenberg, Otto.	  1
Nimb, Louise.	  1
Löfström, Calr Georg.	  1
Frosterus, G.	  1
Nestor	  1
Herlin, U. R.	  1
H. Lbg.	  1
Mäläskä, Abraham.	  1
Aatto M.	  1
Mäkinen, Alfred.	  1
Nirutaka.	  1
Nikolai I	  1
Fieandt, G. J. von.	  1
Kajander, Edward.	  1
Kaiser, J. P.	  1
Walbeck, H. J.	  1
Kahari, K. Edv.	  1
Marteilhe, Jean.	  1
March, Daniel.	  1
Ekman, Karl	  1
Madsen, Victor.	  1
Dahlgren, Alta.	  1
Lucas.	  1
Essen, G. von.	  1
Blomqvist, A.	  1
Neuter.	  1
Enström, Gustaf.	  1
Enehjelm, A. af.	  1
Lindholm, Waldemar.	  1
Lundegård-Hagberg, Marianne.	  1
Lund, Otto C.	  1
Lindblad, Waldemar.	  1
Luckmanow, Nadeshda Andrejevna.	  1
Lindberg, Ernst E.	  1
Lorimer, George Horace.	  1
Lille, Bengt.	  1
Locher, Carl.	  1
Järvinen, Eero Juho.	  1
Duncker, Edv.	  1
Ekblom	  1
Lilius, Selma.	  1
Lilius, F. O.	  1
Cederström, Carl.	  1
Catullus, C. Valerius.	  1
Lewerén, J. W.	  1
Leuschner, W.	  1
Le Sage, Alain René.	  1
Lehtinen, M.	  1
Carducci, Giosuè.	  1
Lehto, Abraham Edvard.	  1
Lehtinen, Arvi.	  1
Latvala, Rosa.	  1
Lassen, Helene.	  1
Juhana, Viktor.	  1
Buntline, Ned.	  1
Lappi, A. F.	  1
Langsted, Adolf.	  1
Langmann, Philipp.	  1
Landenberger, Albert.	  1
Lagus, Johannes Gabriel.	  1
Lagerstedt, Lotten.	  1
Clopatt, A.	  1
Collan, Valter.	  1
Bruden.	  1
Borg, L. G.	  1
Bonsdorff, H. G. von	  1
Kuyper, Abraham.	  1
Kuula, Matti.	  1
Buslajeff, Th.	  1
Heineke, Carl.	  1
M. K-a.	  1
Kuosmanen, Risto.	  1
Kuhlberg, Sofia.	  1
Kügelgen, Wilhelm von.	  1
Kruse, Georg Richard.	  1
Kroman, Kristian Frederik Vilhelm.	  1
Sextius.	  1
K-k.	  1
K-E.	  1
Wildmark, Viktor.	  1
Blomqvist, A. W.	  1
Björling, E.	  1
Birnbaum, Nathan.	  1
Heinricius, Johan	  1
Kolthoff, Gustaf.	  1
Jännes, Juho.	  1
Kokkinen, Severin.	  1
Koetsveld, Cornelis Eliza van.	  1
Koch, Richert Gerhard Halfred von.	  1
Knutsson, Karl.	  1
Bergman, C. H.	  1
Berglund, Elis.	  1
Bergbom, Ossian.	  1
Bell	  1
Becker, Adolf von.	  1
Hertzberg, Rafaël.	  1
Klaussmann, Anton Oskar Eug.	  1
Kivekäs, F. E.	  1
Kirchhoff, Alfred.	  1
Kilburn, John D.	  1
Kiiveri, A.	  1
Keckman, Helmi.	  1
Sala, Anni.	  1
Kari, J. K.	  1
Jokimäki, Sam.	  1
Johnston, Mary.	  1
Johnson, Johannes.	  1
Hedenström-Welin, Agnes.	  1
Johansson, Svenning.	  1
Johansson, Jonatan.	  1
Hawergal, Frances Ridley.	  1
Havela, A. V.	  1
Hartman, Jorma.	  1
Harjanen, Konrad.	  1
Harbitz, N.	  1
Hansen, Jakob.	  1
Wegelius, Johan.	  1
Jhering, Rudolf von	  1
Juslén, B.	  1
Jusélius, Emil.	  1
T. J.	  1
Juvelius, Valter H.	  1
Børge, Janssen.	  1
Julin, Alb. Lindsay von.	  1
Isokuortti, I.	  1
Hanelles, Salomon	  1
Handmann, Rudolf.	  1
Valpas, Edvard.	  1
Ee Vuu Vessu.	  1
Rautio, Ilmari	  1
Raquette, G.	  1
Hytönen, Kustaa Bernhard.	  1
Landau, E.	  1
Hynninen, Erkki.	  1
Hynninen, Oskari.	  1
Nalimov, Vasilij.	  1
Thalbitzer, William.	  1
Huhtinen, E.	  1
Hall, Christopher Newman.	  1
Hakulinen, Heleena Sofia.	  1
Haig-Müller, W.	  1
Teza, E.	  1
Lehtirikko, Tyykö.	  1
Holmberg, Gustav Henrik Teodor.	  1
Holmberg, Gustaf Henrik Teodor.	  1
Hj. G.	  1
Gärtner, Georg.	  1
Gyalui, Wolfgang.	  1
Gustafson, G. A.	  1
Hodell, Frans.	  1
Hiltunen, Antti.	  1
Hertzen, A.	  1
Grönvall, Alfred Julius.	  1
S. G.	  1
Gröndahl, Hugo Walentin.	  1
Hermelin, Joseph.	  1
Gröhn, E.	  1
Grytzell, Josef.	  1
Rudnev, A. D.	  1
Gauthiot, Rob.	  1
Simonyi, Sigmund.	  1
Vikár, Béla.	  1
Josefsson, Adolf.	  1
Hellén, Herman.	  1
Johnsson, A.	  1
Glansberg, Maria.	  1
Bærøe, Ludvig.	  1
Backmansson, Hugo	  1
Johansson, Walter	  1
Jokinen, Hofrat T. E.	  1
Johansson, Harald.	  1
eräs osuustoiminnan ystävä.	  1
Garborg, Arne Evensen.	  1
Asp, Mathilda.	  1
Pérez Galdós, Benito.	  1
Aschan, Carl Wolter.	  1
Jarl, J. E.	  1
Janzon, K. A.	  1
Griesinger, Theodor.	  1
Green, C. H. S.	  1
Gras, Félix.	  1
Appelqvist, H.	  1
Jammes, Francis.	  1
Granberg, E. A.	  1
Jakobsson, Aug.	  1
Flügel, C. A.	  1
Iversen, Felix.	  1
Israel, Friedrich.	  1
Fatalisti.	  1
Ingberg, Elin.	  1
Fagerström, Viktor.	  1
Forsman, Kaarlo Yrjö.	  1
Forsman, Anton Oskar.	  1
Forsell, E. A.	  1
Ewald, Karl.	  1
Andrée, Elfrida.	  1
Andersson, J. A.	  1
Esta	  1
Andersson, G. N.	  1
Ahlstrand, M. W.	  1
Aminoff, G.	  1
Clausen, C. C.	  1
Erkko, Elias	  1
Elowaara, Ernst Wilhelm.	  1
Ekman, Heikki.	  1
Ekman, Frans Oskar.	  1
Eckerbom, A. K.	  1
Dörpfeld, Friedrich Wilhelm.	  1
Dyer, Helene A.	  1
Dreyfus, Alfred.	  1
Hällström, C. P.	  1
Cygnæus, Walter.	  1
Dentz, Fredrik.	  1
Demander, Augusta.	  1
Dauthendey, Elisabeth.	  1
Darley, Henry.	  1
Danvers, Milton.	  1
A. D.	  1
Clopatt, Arthur Rudolf.	  1
Westerlund, A.	  1
Bromander, C. V.	  1
Brierley, Jonathan.	  1
Bremer, Nestor Maximilian.	  1
Bredow, Alfred.	  1
Cleve, P. T.	  1
Braun, Vilhelm August Detlof von.	  1
Brander, Arthur Harald.	  1
Immonen, Lauri.	  1
Ilvonen, Eero.	  1
Ilmoni, Synnöve.	  1
-s -k.	  1
Böhme, G.	  1
Büttner, Heinrich.	  1
Bullen, Frank T.	  1
Bråkenhjelm, Malvina.	  1
Brun, Lyder.	  1
Thurman, J.	  1
Lilius-Thillots.	  1
Idman, Karl Gustaf.	  1
Idman, Gösta.	  1
Heinrichs, Alfred.	  1
Aschehoug Halvorsen, Torkel.	  1
H. A-nen.	  1
Hästesko, Kristina.	  1
Laicus.	  1
Turpeinen, Otto.	  1
Hällström, Emil af.	  1
Hällström, A. J.	  1
K., C. v.	  1
Wessler, John.	  1
Westcott, Edward Noyes.	  1
Blomberg, Evert.	  1
Blom, Berndt.	  1
Tvenne ynglingar.	  1
Willebrand, E. A. von.	  1
Wetterhoff, A.	  1
Bleuler-Waser, Hedvig.	  1
Luutnantti Bilze.	  1
Berlepsch, Hans von.	  1
Westlin, F. R.	  1
Wood, Henry.	  1
Svanström, Kristina.	  1
Sundholm, Albert.	  1
K., K. M.	  1
Åkesson, E.	  1
Åkerhielm, K. O.	  1
A-nen	  1
Stolt, Gustaf Selim.	  1
Antila, J. A.	  1
Stolpe, William.	  1
F. S.	  1
Stenij, E. S.	  1
Öhquist, A.	  1
Anthoni, Henrik Bernhard.	  1
Schjerbeck, M.	  1
Almqvist, K. J. L.	  1
Hernberg, A.	  1
Andersin, Johanna Ottilia.	  1
Alopæus, Johan Magnus.	  1
Rothman, Hanna.	  1
Ekman, Carl Christopher	  1
Alban.	  1
Osterloh.	  1
Otto, C. M.	  1
Orrman, H. L.	  1
Albrecht, K.	  1
H. O. S-n.	  1
Sergeeff, Georg.	  1
Selin, R.	  1
Magnusson, Magnus	  1
Schorlemmer, C.	  1
Sangiacomo, A. Olivieri.	  1
Sandroos, Emil.	  1
Sandelin, S. S.	  1
Sandelin, E.	  1
C. W. B.	  1
Berg, Johan Edvard Herman.	  1
Haggrén, Maria.	  1
Helin, August Ivar.	  1
Becker, Thorvald Wilhelm.	  1
Beaufront, L. de.	  1
Baumgarten, Olga von.	  1
Barrett, Wilson.	  1
Baierlein, Josef.	  1
Avellan, Kaarola.	  1
Huber, B. F.	  1
Hubbard, Elbert.	  1
Atkinson, W. W.	  1
Hoyle, E.	  1
Hovilainen, Adiel.	  1
Hougberg, Verner.	  1
Ashton, Mark.	  1
Ahlstedt, K. K.	  1
Adler, Leopold.	  1
Adler, Georg.	  1
Rosenberg, K. G.	  1
Sergeeff, G.	  1
Ellida.	  1
En turist.	  1
Silfvast, J.	  1
Sivén, V. O.	  1
Sjöblom, Ulrik.	  1
Holsti, Östen.	  1
Holmsten, E. B.	  1
Holmquist, Hjalmar.	  1
Hoffström, K. A.	  1
Östergaard, C. J.	  1
Öberg, L. U. F.	  1
Laufer, Berthold.	  1
Vambéry, H.	  1
Francke, H.	  1
Nilsdorff, Heddi.	  1
Hjelmman, Werner.	  1
Mellberg, C. August.	  1
